catalogNumber,recordedBy,occurrenceID,state,studySiteID
75283e49-3560-4b71-8457-d33735642639,Bulk Import,deae9e17-0b48-4f0c-8d4c-d39e39701f3d,approved,e29756b4-306a-4394-b655-20aec389f3da
92a84643-271b-4533-be11-a9340eaae2ea,Bulk Import,315c81a5-9994-49e2-a65c-3a0649074fc5,approved,42219e1e-c769-4564-a60f-074f70356889
155cbcbb-6bae-4942-aa7a-541baecac253,Bulk Import,a0c60064-7bc3-414f-8bff-fdd25c0a8f18,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
2b839a62-303c-48ac-832a-cf5520102883,Bulk Import,c1782bd6-c17e-477b-baca-e242809529a1,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
2af92fb9-bb41-43a5-bfd2-409e3f9d0764,Bulk Import,479bbfa3-ae36-4596-9999-be5d156b8c4b,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
566c7994-ae92-4760-b85f-de0b6be8e2e6,Bulk Import,95fdbb04-b742-45eb-b15f-e6f359fbbf8e,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
baef7373-c911-44c2-90e9-314327c4f842,Bulk Import,da5d42be-576b-499a-a8cb-1d334953dd99,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
80338dc0-a7ff-4593-aee2-993d62d92ed6,Bulk Import,20c96f87-1d85-4c13-8191-de436b2976b3,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
4ba10b09-7545-4e21-8be1-382cd7a1180c,Bulk Import,6b7d11ab-43d4-44d7-a621-47916d54fec5,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
20a999bc-62f1-4aa7-8665-88307aeb5687,Bulk Import,78158218-5cb2-478b-ae1b-75d2d97877d0,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
e5da21e8-d958-4c55-b05e-31d735bb5cca,Bulk Import,fcf6eb4c-420c-4356-aedc-c5c9e34801e0,approved,e29756b4-306a-4394-b655-20aec389f3da
839114d6-27dd-4ad4-a582-22afd45e910b,Bulk Import,f6eebc3c-d3de-4133-9966-d090b2838cdf,approved,42219e1e-c769-4564-a60f-074f70356889
569254f9-a8f8-4c63-b362-5540f19a907d,Bulk Import,fcd3349f-8fbb-42c7-9a41-906f772e0ae1,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
64dc11ed-23f4-473b-85b4-9b626270dc9f,Bulk Import,2b6108a4-2eec-4daa-8e86-23f5f893c499,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
f16d47f7-d196-4770-b533-979c662bf09d,Bulk Import,feb497fc-00d1-4075-a265-3a3d519f3d81,approved,e29756b4-306a-4394-b655-20aec389f3da
ad8209d1-cfbc-4334-b184-9314db0f8f69,Bulk Import,fdb20c26-786d-443f-aa49-5c23c2a4701e,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
c59cd8d3-948b-464e-82a7-1be3f0d076e6,Bulk Import,c34bfecd-ffbe-4ebb-ae2a-383d1c962cac,approved,ef04f903-44e7-4b58-8ee2-d7c2587aca90
17dbf181-723f-4c61-a82a-ad77449f213f,Bulk Import,e0ee4dd1-ae9b-4aa6-887e-46a6fd0ed86c,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
ece3f2f4-3669-4b00-9e90-127a0d15b595,Bulk Import,84608e39-cf05-4a68-bb2f-af54dcff1a19,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
cc0f464d-4b35-43fc-b13f-a0ad7dae9cfb,Bulk Import,7b121c55-9b65-460b-b13c-7d88a60d9b89,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
8c95758d-a7c5-499d-a63b-e6995994e473,Bulk Import,f38f9ccf-d5ec-4349-bdbb-e03f6bd6b183,approved,e29756b4-306a-4394-b655-20aec389f3da
b21c4d53-39b2-46d3-bc21-433d326a5cd9,Bulk Import,af3c5a70-cdb2-4b62-bb0c-91cba0ccd6e2,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
921bba84-55c1-40ca-90dd-3ff0f5a0c6e8,Bulk Import,9bc5e84f-c86d-4834-b2ab-f0aa5ea62f0e,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
09a533da-8319-47e8-acd7-15d830101b50,Bulk Import,70680c02-403d-4ef1-81f9-0c9f28678535,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
209d91db-f748-4ff9-aea9-2a89d2f63515,Bulk Import,a1935134-2aa3-4a37-a06a-7d306437a707,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
13c72435-067c-4028-a033-e9d5e4b8beb9,Bulk Import,554c2411-8284-4093-b51b-0bcca20ee048,approved,e29756b4-306a-4394-b655-20aec389f3da
1b9af066-d098-4b01-aeb3-5cd841df903c,Bulk Import,eefe0f0d-4356-45f1-b48b-6f15130efb62,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
81154c02-4a76-4847-abe5-a280f4d3c850,Bulk Import,e55e3add-db68-4a95-84fd-7690f10dee48,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
4e3dbd4f-ddcf-404d-8725-e65a1e46c67d,Bulk Import,75cf1b61-46b3-4d51-8a8f-ebd81d232fa2,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
c655cfc4-e27a-47ab-a697-d86b4f060804,Bulk Import,b67e395d-2743-4179-a35b-eae793b32d4e,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
c75f6dcb-6071-4b3a-8a48-b2e20ae4772e,Bulk Import,ffe67d9e-e785-4edd-8135-34fbd2f20c71,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
ff0459b8-1348-4c61-b4ee-7dd26c6846b3,Bulk Import,56268fdc-8a81-41d4-81e8-84222cf7df92,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
f36a6aba-d24b-4e3b-9550-0f0334f6bc9f,Bulk Import,3c500d8a-5182-49ca-a2f1-3e9ff0fcccc1,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
586ea446-2387-4a87-ad5c-0728945a3eb4,Bulk Import,0444c212-9090-4d68-88c8-ffa64d110d37,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
2123c5d1-27b2-47ae-b411-27181c8f462f,Bulk Import,90a8cff5-2e60-4da2-be05-2f43c8ae1bca,approved,e29756b4-306a-4394-b655-20aec389f3da
111a1fa4-c015-4d97-aa36-4bd42e65e113,Bulk Import,0b23d023-89e2-41b2-80b5-fdc3aeaee4eb,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
2109c266-8b84-424e-930e-c3f91e98b921,Bulk Import,d7723a98-a82b-46ee-9bdc-d5cd4348e94b,approved,e29756b4-306a-4394-b655-20aec389f3da
8dcaa9d4-27a4-4cb9-bb59-ee9496115909,Bulk Import,61197077-3884-4178-b72f-2b1f1fa1ed4d,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
24004c49-3fea-4d08-a0e2-4c48184c3733,Bulk Import,348eaef0-261d-4e09-85e5-24f8469dab1f,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
218c005f-ba71-46f1-af1d-ddc0f58d4c25,Bulk Import,e74fe89f-889d-4914-9ca7-a0f41a343c37,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
d70ddcbb-5a2f-4fff-ab49-17cbacc7ad89,Bulk Import,5cba16cf-ea02-4046-88b9-a145ccbf75de,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
ac0f3ae6-0767-4447-a8cd-020658c5661e,Bulk Import,cb4da83f-dff2-460a-bd62-98d1bbaad65b,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
e0b2c2e2-4c45-4ad6-8501-85c77847d7f4,Bulk Import,6b128b7f-bcb5-4ae5-be44-df6f14bf93a8,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
166569a7-c125-4a9f-9bc2-444f063913bf,Bulk Import,4818b13d-1123-4348-afaa-8062f28ef81b,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
598eb491-64cd-42d2-bae3-4f39ead18926,Bulk Import,306819b8-9a68-4302-8cfd-4b129f654193,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
effdb674-6296-4f47-b101-bcbd5976e6f4,Bulk Import,e97a8ae9-5f82-400a-8360-3e826bf52b75,approved,e29756b4-306a-4394-b655-20aec389f3da
386d4003-50f4-40d3-bd19-f54fc15ae799,Bulk Import,94da18b1-d126-4bc6-894c-d57b5254431f,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
90a6a523-ec64-4947-a70b-6d9afd23f08a,Bulk Import,57e3b7bd-06bd-4ce6-8274-230e21c0db7d,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
89b00723-c925-433c-8a03-f5115ecd0656,Bulk Import,9893130c-79ba-474f-a34b-ab1241bbac72,approved,e29756b4-306a-4394-b655-20aec389f3da
aa30fc0f-7fdf-47cc-8c8f-752efee3a2e0,Bulk Import,91059e6f-77fe-4263-8fe4-d87e9b53d824,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
63e308b4-fae9-4cdf-bfa5-a61c3d72830b,Bulk Import,652e6020-81b2-47bf-9508-be360b962fde,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
0013cb81-4c1b-4d4c-9e5e-b19d9b438967,Bulk Import,2a8b094f-6255-4668-ad0a-42bc9afa5911,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
2575efb7-2fe8-40e7-a857-1cc3cc6f1c43,Bulk Import,8b48da65-28d9-497a-a387-3c7ba30c5f4b,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
44784795-f00f-4386-be56-07a8e032e001,Bulk Import,bc6d5893-3062-44df-8776-9315ff4242d1,approved,8b6e1135-136d-4b64-8979-7dd317f322d6
02cc4f98-6e77-41c6-9d1d-c50cea7e1030,Bulk Import,dcacf627-6b9f-45bc-b5ad-2d661fff11e8,approved,6b1bdb96-2998-4a89-ad36-d80d34770bce
41a79031-c533-47f0-ac6a-eceb29dfd895,Bulk Import,b66580f8-a0a5-4a2a-a0ce-7e95beb66a9e,approved,e29756b4-306a-4394-b655-20aec389f3da
b45e2ed9-cdfb-4fcb-ae34-593ec5e06c56,Bulk Import,a89a7f92-050d-4474-b5fa-299720933dab,approved,16ac359b-3472-4af3-9268-fec01bd95e84
5e51e40c-1403-45cb-af03-589670a66c05,Bulk Import,98cf9949-ad63-4ac8-aa47-cee6a2f3d0ce,approved,953d2efd-7e70-46d3-ba6e-8284833e1990
53c16c74-12e7-4511-b821-055e970f2de2,Bulk Import,41197d17-25a4-47e6-b124-22bd5c34b897,approved,07d013ef-d13f-49d0-ba3b-bcbe8e58e2b6
87bf192b-5141-477e-9b44-6cab33f5e433,Bulk Import,9667c172-ce1c-49c4-acde-1a2b7768e97e,approved,07d013ef-d13f-49d0-ba3b-bcbe8e58e2b6
958f8e1f-2757-4cef-a51a-67977a01ba4d,Bulk Import,06a0b9d2-8949-46fb-80bb-c3ca6aef35c8,approved,1c72ee0c-3509-4b9c-86ee-bf637aeaec79
a126b105-0794-4a3f-bfc8-c31f425ba495,Bulk Import,f0b0ca56-7e44-43d6-91bf-1a2155cd9fb1,approved,d6ae4272-b2a6-480c-9923-bddf630ac575
66224a20-5249-4bcc-858f-5bd779d2c979,Bulk Import,3ce3c080-9f1c-47b9-bfcc-c2baa3e7f826,approved,e9d70327-2bf3-47df-871a-ed4366a77566
74fcf8bf-cd21-479f-b9db-55b2a77c2100,Bulk Import,ddb57edb-0b05-422c-951c-2c28c0fc7067,approved,a4350857-5794-4610-95b1-26e3586e0f69
f6dc0f1e-3192-4808-bb8b-b411e1589849,Bulk Import,10a9884f-b8b1-4dff-ac82-7578c5ecafb5,approved,a4350857-5794-4610-95b1-26e3586e0f69
55021c50-551d-425a-93dd-87355eb6d2be,Bulk Import,a3b6b764-c10c-4af6-b93b-1edcb65773d0,approved,d6ae4272-b2a6-480c-9923-bddf630ac575
4e8e4f43-b08a-4acc-a0d0-79c175ee32be,Bulk Import,de8903cd-a58c-4bc9-8df7-09c4761987b4,approved,f9e50951-737a-4c72-9540-d139a771b671
36dde716-fecc-4cf2-9ef6-830171bfcb2a,Bulk Import,1739883b-df61-472a-8da9-bbe861d56ca3,approved,10bb8da1-effc-4ca6-8069-15893f5a58b9
3ca6ab3d-08cd-4947-b17b-c1a06d671f7e,Bulk Import,8623547c-242d-4c3d-b180-74225e687cc7,approved,63f3cf2d-d8c9-415b-9c5e-7d3d52663ca8
e16794ab-8e15-4f75-9bde-c05fca9442a2,Bulk Import,2744c88f-1112-44ec-b559-f9f3f5299956,approved,d6ae4272-b2a6-480c-9923-bddf630ac575
017d8453-275c-4b10-9ded-11a6c156a446,Bulk Import,b6d96073-ec5a-4321-826b-73aed840d7b6,approved,a4350857-5794-4610-95b1-26e3586e0f69
8b65b5b2-5f76-4b66-b64f-723f9444e730,Bulk Import,6f4f945f-1275-4826-9697-bdc28005194c,approved,7864b4fb-fde7-4564-a573-2041db0b9fb0
58ec9826-0537-4945-9e91-a410bd0f7f2a,Bulk Import,fb008c6b-4960-4469-9098-f54520052483,approved,dcbd05e5-491e-4e04-aa58-df4ff216eadd
e4937f72-73a4-46f2-a00e-1bd5a419fb13,Bulk Import,6149904c-2b89-4985-9641-33e37bb0fe30,approved,dcbd05e5-491e-4e04-aa58-df4ff216eadd
f4a4d300-255e-4b7e-a06f-ca05385d1487,Bulk Import,abd0d8df-4754-418e-a346-31a1752ad4f4,approved,f9e50951-737a-4c72-9540-d139a771b671
f30cb6ff-5597-41f4-972c-f5d2fbd1bd08,Bulk Import,4e311b63-9bb3-4672-adb4-d32baf6c6f1c,approved,dcbd05e5-491e-4e04-aa58-df4ff216eadd
55bb8d38-8382-48fe-b54f-54584f77791f,Bulk Import,dd6aad75-0013-4114-af3c-308b8dd363c4,approved,42beee23-6a53-4017-b28e-ccbec97961f3
b3524fe7-815e-4126-af99-1ecd2fa0e3db,Bulk Import,e2e3b6e9-3e21-4cc6-931d-6001a5a6a8aa,approved,7a83ac05-264f-4f5b-af40-600ff676b88b
b0727030-e9dd-401c-a0ba-00e0538e2a2f,Bulk Import,4220a23f-97da-498f-9eb9-d5600ae76935,approved,42beee23-6a53-4017-b28e-ccbec97961f3
b6214c33-e61a-44eb-85e2-961a9b583a5d,Bulk Import,9f932063-12d6-43af-abf8-88c3ffd720fb,approved,b73edbd3-f4ed-4c76-8bea-e394c0b1da90
56782dcd-a731-4230-8fdc-df25cc609a0e,Bulk Import,db91ad84-25a5-41c0-bba8-d40e5a7a450e,approved,f300bddb-21f4-49f4-a13d-caa1898fb3ad
994c7c94-010b-4a93-8d8b-11e0c351ea8b,Bulk Import,018075dc-a043-440f-acdc-467ccbc3c75a,approved,54473317-6d1a-432a-b3a2-cf3178a645a5
7977653b-bebe-4f9e-8645-9ee7110377e6,Bulk Import,57421bdb-4bfa-4653-901e-575c955e92c5,approved,54473317-6d1a-432a-b3a2-cf3178a645a5
6c11d4c9-fb37-4d5b-acc5-0cb6dbf43356,Bulk Import,d69bb0d1-8ed9-4929-9819-57389397ec1e,approved,54473317-6d1a-432a-b3a2-cf3178a645a5
b53035c3-109e-4e52-94de-6e29e26df9ea,Bulk Import,6c7f1337-fac9-4788-a056-ad26571a1bc4,approved,54473317-6d1a-432a-b3a2-cf3178a645a5
2448ab30-cbd9-4127-a6f4-a58dc5b24b8d,Bulk Import,b1ff7e0a-0d68-44d8-aeaf-efa0c6ddbeae,approved,54473317-6d1a-432a-b3a2-cf3178a645a5
126adcfd-3525-4b48-81bd-1bcf8dec547a,Bulk Import,92370e0e-8fd1-45c0-aba3-462409bb7860,approved,54473317-6d1a-432a-b3a2-cf3178a645a5
87d07c34-bc23-4c92-8f95-99914b6d4486,Bulk Import,4e60e147-2e47-44d8-b5c9-56c7d731bd4c,approved,bc12eb81-b92f-46ad-abcc-d1573488bde2
9a74ef9b-259a-41db-9075-25eee866d9c5,Bulk Import,31c852e7-23f4-4378-86d3-7be48983b2fb,approved,bc12eb81-b92f-46ad-abcc-d1573488bde2
60eeae58-67d9-49ae-93ac-c0ddb8a04f9b,Bulk Import,0603868c-19fe-4c61-b84d-a4bcca201fc7,approved,bc12eb81-b92f-46ad-abcc-d1573488bde2
aa0ee4bb-f00f-4db4-a290-c518b567f34c,Bulk Import,76ac48aa-91dd-45a3-8ebb-558fba669e8c,approved,e32da124-a6ac-4c59-acf9-bc74004391eb
9b1b24d1-0ab8-456a-b451-2ee12521f488,Bulk Import,a7cc232a-dd3d-4550-b53a-ce46d8387dc4,approved,f7aa6a27-6acc-4e1d-95c8-0201e8b28412
0b2c3221-68ba-46aa-bcd7-2f4b54be3a0b,Bulk Import,a7cc232a-dd3d-4550-b53a-ce46d8387dc4,approved,e37e421f-2f56-4ee8-aaa7-663a1ff81011
0a3f1abf-dd9e-48f0-9873-ca8895d85eef,Bulk Import,26e42528-5185-4ac5-926b-08671af02f92,approved,8bd7da60-6728-4266-a001-b389d9b36bfb
0eca39d9-60bf-4fa8-8b1a-2b404cbfc95a,Bulk Import,28d1db02-1c29-406a-ac26-cc5eb9fa780b,approved,8bd7da60-6728-4266-a001-b389d9b36bfb
02b1d4cf-2f67-426d-a7c9-ca0cdaf903de,Bulk Import,695cf390-cc48-4d71-8931-08477725d075,approved,f7aa6a27-6acc-4e1d-95c8-0201e8b28412
93f4d242-4d09-4e37-b98b-6569302ca3b2,Bulk Import,e21fd61d-8b2d-4cdd-b5b0-5045244019ab,approved,f7aa6a27-6acc-4e1d-95c8-0201e8b28412
69a11224-7844-4949-99b2-56fb934e09e9,Bulk Import,5d611214-5169-4ebd-85ee-4b1bf9787b93,approved,f7aa6a27-6acc-4e1d-95c8-0201e8b28412
f5b81bba-7c54-4a30-afb1-4bb793c42f69,Bulk Import,84152a9d-05f0-4f82-a6a2-52692c119c47,approved,f7aa6a27-6acc-4e1d-95c8-0201e8b28412
13d125fb-0479-4bdc-92fa-3b31f3c4434d,Bulk Import,a7cc232a-dd3d-4550-b53a-ce46d8387dc4,approved,3f0d4a97-e0ba-466c-a5d5-5dd5ce58fa1e
29753868-5172-460a-9a54-d91df7e1dda5,Bulk Import,18904594-00bd-4ea7-8307-63be0fd8e369,approved,695cba3c-bedd-4fef-836e-daf20afc53d0
2bbfcf48-9a9f-4e29-8c91-5bfb058f3303,Bulk Import,a7cc232a-dd3d-4550-b53a-ce46d8387dc4,approved,5b194f6f-348b-43ee-b8fe-d30072c0aa44
ada5e804-310d-4860-955f-cf9e0536dfcc,Bulk Import,f72a28f7-e1f9-439c-ae9b-566fd62e1937,approved,5b7fe6f0-6c3e-47ab-8ca6-cb8fe0e77509
4d1dd308-f004-4b02-8958-7f270437af7d,Bulk Import,ba0d5688-d4f6-4280-b1bf-c637792266fd,approved,5b7fe6f0-6c3e-47ab-8ca6-cb8fe0e77509
8b919a91-415f-4ab8-84d4-e984543f9cbd,Bulk Import,2a37f5a0-28a6-41b8-92a5-535549ca71ff,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
1bafe2ce-9f82-476d-a920-9ea4cfdc7255,Bulk Import,9eb53f55-f4ff-4e01-a10a-28d592ce6b14,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
ed13f9a2-b654-4d27-a9fa-17674a899eb5,Bulk Import,6b8c7606-f844-470e-8646-87e56d87955e,approved,387cf014-d42f-4478-a0a5-24c3d62aa39b
293f2af2-569e-45fc-9b27-f4cec53c3151,Bulk Import,bf571f89-7ff3-459f-9ef4-7ccb9558c940,approved,5b7fe6f0-6c3e-47ab-8ca6-cb8fe0e77509
859338f9-52c2-4ea5-8ed0-ebd0e881a043,Bulk Import,13e1215f-b31b-4e50-93c3-57316cc2b43b,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
53e1a771-d510-422f-8e5b-a0def070a593,Bulk Import,894807a1-9894-4938-8c7f-f218c0671de7,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
b2073460-f0c9-46be-94e7-31fe408fba6a,Bulk Import,e486f758-ba02-4a2b-b344-0669baaaefab,approved,3ba9a84c-62f3-464e-90fe-bee296e97b66
e7e562e1-cb30-42bc-a8da-42fed2089382,Bulk Import,d1fc5e63-ca2b-4e89-b676-a22b939d8f92,approved,563ddb61-cbf7-4d50-b51f-89817eb01a29
3a65cfc4-62a3-4e47-83f7-3e76dacbed48,Bulk Import,027d2c9f-ddea-42d2-9cfe-688f5df7ad26,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
aea81a0e-70c5-49dd-a78a-5bb00f336c61,Bulk Import,a7cc232a-dd3d-4550-b53a-ce46d8387dc4,approved,58d2fb74-8c09-4638-875d-cae3a794f03a
70079553-9965-49cc-b1d4-074f6c7ab3eb,Bulk Import,97b737b3-abf2-48ef-8ac2-4f34e0fdc187,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
195eeef2-1bb6-4451-98f2-964d75c70d0a,Bulk Import,a7cc232a-dd3d-4550-b53a-ce46d8387dc4,approved,5de39a6e-e7b5-47e9-beac-8527dfe4b2fc
1b820e96-dd83-43cd-8446-be42bdd91846,Bulk Import,1610230c-616a-4f37-984d-c5dc128ccab3,approved,e37e421f-2f56-4ee8-aaa7-663a1ff81011
f6db33ee-b5ea-4d60-ba1f-2fd8b6443a42,Bulk Import,a2bf554d-6102-4013-8fc3-a3352edd0f1d,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
0e42b792-9dd2-4e98-81ae-55e56d6ae9d3,Bulk Import,9b1390c6-3719-4be3-870d-1aed3a5a7398,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
00c41f63-6db0-4f19-a792-bf98d47b9c7c,Bulk Import,ccb74b98-e26a-49c8-a902-afa3af7bebf3,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
6b2418e5-60f5-4f63-b763-e1906bc9a73d,Bulk Import,6c7a0205-7c93-4313-bbb1-416b4de45123,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
eecf4313-9089-402e-a8c1-f9e63a3443d4,Bulk Import,67be72c1-ac95-46dd-b5a1-da8b7c8078ee,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
7bbfa074-e6bf-470c-b240-c067e164b495,Bulk Import,b66b3ccf-4cfb-41dc-9cda-0d9526da25b2,approved,NA
cf7b960b-2e3d-40c2-8381-ecb6ee92ed3b,Bulk Import,cfad8405-4aee-4979-8b17-4f17262545be,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
0e53250e-24a6-4982-85a9-6d26a9633692,Bulk Import,2e5452f8-344e-4fad-9ed3-b6beaed82c38,approved,ae007ebd-6f81-4666-99e6-e6f0a9269b19
872eadb4-b49c-4b1f-96c1-1515dcda4159,Bulk Import,a0b9ab0e-c165-4471-a9df-80deb7b4d234,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
a337c705-da49-4a64-bd62-6811b19e3d4c,Bulk Import,6dec96a3-40b1-4587-a504-c49730003caf,approved,3ba9a84c-62f3-464e-90fe-bee296e97b66
f9cc5eb4-45b7-4ba8-8d6f-7d4fed3cbb2c,Bulk Import,854a04dc-fc90-46ef-a9be-d1c5848e44d3,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
91a912f7-75be-49dd-ad99-1e64cd5e1b9c,Bulk Import,bf1317f3-ef39-4061-b504-c5f28445f1b1,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
165cfd16-c383-4b84-93ab-b8a7c29c69d8,Bulk Import,2404a400-8781-4bd6-b534-e7dcb3085b8d,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
d4664e1a-7fae-4f4a-9d0f-79c1d87255d6,Bulk Import,1f858480-d823-4690-b158-6b703ce6eca6,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
3dafb649-fc60-42b4-9b4b-316b1ecf601b,Bulk Import,d2a6c0d4-96f4-43d3-ac01-ff1830f1e58a,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
ec37e59e-7390-43a7-b15e-aefac241b497,Bulk Import,67e31ec1-26cb-40c0-9003-0d9bda0d2293,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
68b08201-11fc-4210-86aa-3f4bf90169c6,Bulk Import,23025f24-12bd-4a3b-9621-5b0b95d4c605,approved,ae007ebd-6f81-4666-99e6-e6f0a9269b19
b4c2d353-6fe9-44c0-8da9-371c9112bea9,Bulk Import,cfbcbd27-9515-4cc1-8af4-0bb2c08e44d4,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
87036b44-16ce-4dfa-a568-29eee14507c9,Bulk Import,413be206-8486-430c-ac23-7fd8dd460f70,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
06c3c75b-0997-43d1-b885-0bebc3aa04d7,Bulk Import,8912ce6a-d8ba-4155-9441-88f7200c299c,approved,ae007ebd-6f81-4666-99e6-e6f0a9269b19
b399f5c6-4b77-472c-89fe-7de660f22153,Bulk Import,6f68a222-290b-4746-87e7-871628a6c9e8,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
8ca82408-61ae-44db-9425-86dfab17bb68,Bulk Import,ca118549-2a5b-4296-bda9-13d269cf0012,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
bd4cf501-43f6-48e6-93b5-a69c7e8ed572,Bulk Import,8c81814c-dd38-4765-b16f-0526ce59cc6e,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
942610a9-d8d4-409d-b178-f779e9633edb,Bulk Import,0c0181a6-069d-431c-ac1e-d59bf34a7e37,approved,7d0efdbf-471a-4d07-a74e-5c5b15a6a8b4
ecf233cd-addd-4b14-901a-8219f68a9de1,Bulk Import,daf7a322-bc7d-4398-b818-9e035d94677a,approved,a24fcfe2-603f-46c0-9fb1-43e1776801fd
d68c0124-a691-41a5-8394-81c79f2b6c80,Bulk Import,1106f66f-f8d8-4fb8-8e3d-97edd698df11,approved,a24fcfe2-603f-46c0-9fb1-43e1776801fd
ae16022a-6db8-4e58-b33e-05dcf11db9e8,Bulk Import,46b06c0e-b739-4880-83a1-f3c71f608998,approved,e37e421f-2f56-4ee8-aaa7-663a1ff81011
b0864f42-1830-4b33-8aa3-75ef7aabd27e,Bulk Import,4bbb82a9-accb-493a-9d17-af9815e20c8c,approved,8bd7da60-6728-4266-a001-b389d9b36bfb
e71bd0dd-973b-4277-8c3f-07c5a13e48fb,Bulk Import,f4e3bb79-264a-4646-a718-e51cf0d0ad06,approved,367a55d2-b43a-444d-8485-9dddc64e9e5e
960571b1-9cc4-40ca-8eed-9f1496e39368,Bulk Import,ec6f2ffd-5237-470a-b720-c1062891bee0,approved,36ea899c-e48f-4e5e-b54c-c9b27df52f8d
55f30a8c-6778-4000-af94-62f04017dddd,Bulk Import,8d30ed09-b40a-497e-932f-3ddcf38849a9,approved,3de1ce1c-708f-4a30-be6c-ed9e533f7379
ac8dafa5-a1d8-4b0e-b23d-94fda29f8b26,Bulk Import,a3261d03-25e1-4a1c-b2cf-00de9b304358,approved,8bd7da60-6728-4266-a001-b389d9b36bfb
8e66ac63-4135-4afd-b132-e4928b22b609,Bulk Import,ec1be8ab-4e36-4c48-8443-d1d36180e155,approved,695cba3c-bedd-4fef-836e-daf20afc53d0
08c50c4c-17c1-4853-9716-ff8346ff0e25,Bulk Import,2dfb1f64-5a91-4d14-af40-d67d36beb8f8,approved,8bd7da60-6728-4266-a001-b389d9b36bfb
51f768af-60e3-4938-a69e-7f419711b24f,Bulk Import,740bf80c-7ab3-45f8-877e-2a3f83ecd9a0,approved,563ddb61-cbf7-4d50-b51f-89817eb01a29
e443ce73-cbd0-4b65-ae2d-a7235da8580d,Bulk Import,56581919-55a9-4f94-959e-1e019dbdd9c0,approved,563ddb61-cbf7-4d50-b51f-89817eb01a29
